publish_date,positive,negative,neutral,compound,country,language
2019-03-16,0,0,1,0,Mozambique,PT
2019-03-19,0,0,1,0,Mozambique,PT
2019-03-19,0,0,1,0,Mozambique,PT
2019-03-19,0,0,1,0,Mozambique,PT
2019-03-19,0,0,1,0,Mozambique,PT
2019-03-19,0,0,1,0,Mozambique,PT
2019-03-19,0,0,1,0,Mozambique,PT
2019-03-19,0,0,1,0,Mozambique,PT
2019-03-19,0,0,1,0,Mozambique,PT
2019-03-19,0,0,1,0,Mozambique,PT
2019-03-19,0,0,1,0,Mozambique,PT
2019-03-19,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0.121,0.879,-0.296,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0.196,0.804,-0.296,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0.167,0.833,-0.296,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0.167,0.833,-0.296,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-18,0,0,1,0,Mozambique,PT
2019-03-18,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0.155,0.845,-0.296,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-21,0,0.196,0.804,-0.296,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-21,0,0.155,0.845,-0.296,Mozambique,PT
2019-04-02,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-16,0,0.216,0.784,-0.296,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0.216,0.784,-0.296,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0.18,0.82,-0.296,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-27,0,0,1,0,Mozambique,PT
2019-04-06,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-21,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-22,0,0,1,0,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-23,0,0.167,0.833,-0.296,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-23,0,0.182,0.818,-0.25,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-03-25,0.352,0,0.648,0.5859,Mozambique,PT
2019-03-25,0,0,1,0,Mozambique,PT
2019-03-25,0,0,1,0,Mozambique,PT
2019-03-25,0,0,1,0,Mozambique,PT
2019-03-25,0,0,1,0,Mozambique,PT
2019-03-25,0,0,1,0,Mozambique,PT
2019-03-25,0,0,1,0,Mozambique,PT
2019-03-25,0,0,1,0,Mozambique,PT
2019-03-25,0,0,1,0,Mozambique,PT
2019-03-25,0,0,1,0,Mozambique,PT
2019-03-25,0,0,1,0,Mozambique,PT
2019-03-25,0,0,1,0,Mozambique,PT
2019-03-25,0,0.167,0.833,-0.296,Mozambique,PT
2019-03-25,0,0,1,0,Mozambique,PT
2019-03-25,0,0,1,0,Mozambique,PT
2019-03-25,0,0,1,0,Mozambique,PT
2019-03-25,0,0,1,0,Mozambique,PT
2019-03-25,0,0.196,0.804,-0.296,Mozambique,PT
2019-03-26,0,0,1,0,Mozambique,PT
2019-03-26,0.297,0,0.703,0.5859,Mozambique,PT
2019-03-26,0,0,1,0,Mozambique,PT
2019-03-26,0,0,1,0,Mozambique,PT
2019-03-26,0,0,1,0,Mozambique,PT
2019-03-26,0,0,1,0,Mozambique,PT
2019-03-26,0,0,1,0,Mozambique,PT
2019-03-26,0,0,1,0,Mozambique,PT
2019-03-26,0.275,0,0.725,0.5859,Mozambique,PT
2019-03-26,0,0,1,0,Mozambique,PT
2019-03-26,0,0,1,0,Mozambique,PT
2019-03-26,0,0,1,0,Mozambique,PT
2019-04-04,0,0,1,0,Mozambique,PT
2019-03-27,0,0,1,0,Mozambique,PT
2019-03-26,0,0,1,0,Mozambique,PT
2019-03-26,0,0,1,0,Mozambique,PT
2019-03-26,0,0,1,0,Mozambique,PT
2019-03-27,0,0.18,0.82,-0.296,Mozambique,PT
2019-03-27,0,0,1,0,Mozambique,PT
2019-03-27,0,0,1,0,Mozambique,PT
2019-03-27,0,0,1,0,Mozambique,PT
2019-03-27,0,0,1,0,Mozambique,PT
2019-03-27,0,0,1,0,Mozambique,PT
2019-03-27,0,0,1,0,Mozambique,PT
2019-03-30,0,0,1,0,Mozambique,PT
2019-03-27,0,0.292,0.708,-0.5106,Mozambique,PT
2019-03-27,0,0,1,0,Mozambique,PT
2019-03-27,0,0,1,0,Mozambique,PT
2019-03-27,0,0,1,0,Mozambique,PT
2019-03-27,0,0,1,0,Mozambique,PT
2019-03-27,0,0,1,0,Mozambique,PT
2019-03-26,0,0,1,0,Mozambique,PT
2019-03-27,0,0.167,0.833,-0.296,Mozambique,PT
2019-03-28,0,0,1,0,Mozambique,PT
2019-03-28,0,0,1,0,Mozambique,PT
2019-03-28,0,0,1,0,Mozambique,PT
2019-03-28,0,0,1,0,Mozambique,PT
2019-03-28,0,0,1,0,Mozambique,PT
2019-03-28,0,0,1,0,Mozambique,PT
2019-03-28,0,0,1,0,Mozambique,PT
2019-03-28,0,0,1,0,Mozambique,PT
2019-03-28,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-03-28,0,0,1,0,Mozambique,PT
2019-03-28,0,0,1,0,Mozambique,PT
2019-03-28,0,0,1,0,Mozambique,PT
2019-03-28,0,0,1,0,Mozambique,PT
2019-03-28,0,0,1,0,Mozambique,PT
2019-03-23,0,0,1,0,Mozambique,PT
2019-03-29,0,0,1,0,Mozambique,PT
2019-03-29,0,0,1,0,Mozambique,PT
2019-03-29,0,0,1,0,Mozambique,PT
2019-03-29,0,0,1,0,Mozambique,PT
2019-03-29,0,0,1,0,Mozambique,PT
2019-03-29,0,0,1,0,Mozambique,PT
2019-03-29,0,0.231,0.769,-0.5106,Mozambique,PT
2019-03-29,0,0,1,0,Mozambique,PT
2019-03-29,0,0.292,0.708,-0.5106,Mozambique,PT
2019-03-29,0,0,1,0,Mozambique,PT
2019-03-29,0,0,1,0,Mozambique,PT
2019-03-30,0,0,1,0,Mozambique,PT
2019-03-30,0,0,1,0,Mozambique,PT
2019-03-30,0,0,1,0,Mozambique,PT
2019-03-30,0,0,1,0,Mozambique,PT
2019-03-30,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-03-29,0,0,1,0,Mozambique,PT
2019-03-30,0,0.18,0.82,-0.296,Mozambique,PT
2019-03-30,0,0.18,0.82,-0.296,Mozambique,PT
2019-03-30,0,0.128,0.872,-0.296,Mozambique,PT
2019-03-30,0,0,1,0,Mozambique,PT
2019-03-31,0,0,1,0,Mozambique,PT
2019-03-31,0,0,1,0,Mozambique,PT
2019-03-31,0,0.18,0.82,-0.296,Mozambique,PT
2019-03-31,0,0,1,0,Mozambique,PT
2019-03-31,0,0,1,0,Mozambique,PT
2019-03-31,0,0,1,0,Mozambique,PT
2019-03-31,0,0,1,0,Mozambique,PT
2019-03-31,0,0,1,0,Mozambique,PT
2019-03-31,0,0.18,0.82,-0.296,Mozambique,PT
2019-03-31,0,0,1,0,Mozambique,PT
2019-03-31,0,0,1,0,Mozambique,PT
2019-03-31,0,0,1,0,Mozambique,PT
2019-04-01,0,0,1,0,Mozambique,PT
2019-03-30,0,0,1,0,Mozambique,PT
2019-04-01,0,0,1,0,Mozambique,PT
2019-04-01,0,0,1,0,Mozambique,PT
2019-04-01,0,0,1,0,Mozambique,PT
2019-04-01,0,0,1,0,Mozambique,PT
2019-04-01,0,0,1,0,Mozambique,PT
2019-04-02,0,0,1,0,Mozambique,PT
2019-04-02,0,0,1,0,Mozambique,PT
2019-04-01,0,0,1,0,Mozambique,PT
2019-04-02,0,0,1,0,Mozambique,PT
2019-04-02,0,0,1,0,Mozambique,PT
2019-04-02,0,0,1,0,Mozambique,PT
2019-04-02,0,0,1,0,Mozambique,PT
2019-04-02,0,0,1,0,Mozambique,PT
2019-04-02,0,0,1,0,Mozambique,PT
2019-04-02,0,0,1,0,Mozambique,PT
2019-04-02,0,0,1,0,Mozambique,PT
2019-04-02,0,0,1,0,Mozambique,PT
2019-04-02,0,0,1,0,Mozambique,PT
2019-04-05,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0.226,0,0.774,0.5423,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-03,0,0,1,0,Mozambique,PT
2019-04-04,0,0,1,0,Mozambique,PT
2019-04-04,0,0,1,0,Mozambique,PT
2019-04-04,0,0,1,0,Mozambique,PT
2019-04-04,0,0,1,0,Mozambique,PT
2019-04-02,0,0,1,0,Mozambique,PT
2019-04-02,0,0,1,0,Mozambique,PT
2019-03-24,0,0,1,0,Mozambique,PT
2019-04-05,0,0,1,0,Mozambique,PT
2019-04-05,0,0,1,0,Mozambique,PT
2019-04-05,0,0,1,0,Mozambique,PT
2019-04-05,0,0,1,0,Mozambique,PT
2019-04-05,0,0,1,0,Mozambique,PT
2019-04-05,0,0,1,0,Mozambique,PT
2019-04-05,0,0,1,0,Mozambique,PT
2019-04-05,0,0,1,0,Mozambique,PT
2019-04-05,0,0,1,0,Mozambique,PT
2019-04-05,0,0,1,0,Mozambique,PT
2019-03-30,0,0,1,0,Mozambique,PT
2019-04-06,0,0,1,0,Mozambique,PT
2019-04-06,0,0,1,0,Mozambique,PT
2019-04-07,0,0,1,0,Mozambique,PT
2019-04-07,0,0.196,0.804,-0.296,Mozambique,PT
2019-04-07,0,0,1,0,Mozambique,PT
2019-04-07,0,0,1,0,Mozambique,PT
2019-04-07,0,0,1,0,Mozambique,PT
2019-04-07,0,0,1,0,Mozambique,PT
2019-04-08,0,0,1,0,Mozambique,PT
2019-04-08,0,0,1,0,Mozambique,PT
2019-04-08,0,0,1,0,Mozambique,PT
2019-04-08,0,0,1,0,Mozambique,PT
2019-04-08,0,0,1,0,Mozambique,PT
2019-04-09,0,0,1,0,Mozambique,PT
2019-04-09,0,0,1,0,Mozambique,PT
2019-04-11,0,0,1,0,Mozambique,PT
2019-04-11,0,0,1,0,Mozambique,PT
2019-04-11,0,0,1,0,Mozambique,PT
2019-04-11,0,0,1,0,Mozambique,PT
2019-04-12,0,0,1,0,Mozambique,PT
2019-04-01,0,0,1,0,Mozambique,PT
2019-04-19,0,0,1,0,Mozambique,PT
2019-03-30,0,0,1,0,Mozambique,PT
2019-04-20,0,0,1,0,Mozambique,PT
2019-04-22,0,0,1,0,Mozambique,PT
2019-04-26,0,0,1,0,Mozambique,PT
2019-04-26,0,0,1,0,Mozambique,PT
2019-05-01,0,0,1,0,Mozambique,PT
2019-05-02,0,0,1,0,Mozambique,PT
2019-05-02,0,0,1,0,Mozambique,PT
2019-05-03,0,0,1,0,Mozambique,PT
2019-05-03,0,0,1,0,Mozambique,PT
2019-05-04,0,0,1,0,Mozambique,PT
2019-05-07,0,0,1,0,Mozambique,PT
2019-05-12,0,0,1,0,Mozambique,PT
2019-05-12,0,0,1,0,Mozambique,PT
2019-05-02,0,0,1,0,Mozambique,PT
2019-03-26,0,0,1,0,Mozambique,PT
2019-03-27,0,0,1,0,Mozambique,PT
2019-04-25,0,0,1,0,Mozambique,PT
2019-06-10,0,0,1,0,Mozambique,PT
2019-07-11,0,0,1,0,Mozambique,PT
2019-07-12,0,0,1,0,Mozambique,PT
2019-04-10,0,0,1,0,Mozambique,PT
2019-07-12,0,0,1,0,Mozambique,PT
2019-07-11,0,0,1,0,Mozambique,PT
2019-07-23,0,0,1,0,Mozambique,PT
2019-07-25,0,0,1,0,Mozambique,PT
2019-08-06,0,0,1,0,Mozambique,PT
2019-08-13,0,0,1,0,Mozambique,PT
2019-05-16,0,0,1,0,Mozambique,PT
2019-08-28,0,0,1,0,Mozambique,PT
2019-08-30,0,0,1,0,Mozambique,PT
2019-09-05,0,0,1,0,Mozambique,PT
2019-05-17,0,0,1,0,Mozambique,PT
2019-09-17,0,0,1,0,Mozambique,PT
2019-09-21,0,0,1,0,Mozambique,PT
2019-09-21,0,0,1,0,Mozambique,PT
2019-09-21,0,0,1,0,Mozambique,PT
2019-09-21,0,0,1,0,Mozambique,PT
2019-10-11,0,0,1,0,Mozambique,PT
2019-10-31,0,0,1,0,Mozambique,PT
2019-11-04,0,0,1,0,Mozambique,PT
2019-11-18,0,0,1,0,Mozambique,PT
2019-11-19,0,0,1,0,Mozambique,PT
2019-11-22,0,0,1,0,Mozambique,PT
2019-11-23,0,0,1,0,Mozambique,PT
2019-11-25,0,0.32,0.68,-0.5106,Mozambique,PT
2019-11-26,0,0,1,0,Mozambique,PT
2019-12-09,0,0,1,0,Mozambique,PT
2019-12-13,0,0,1,0,Mozambique,PT
2019-12-17,0,0,1,0,Mozambique,PT
2019-09-09,0,0,1,0,Mozambique,PT
2020-01-16,0,0,1,0,Mozambique,PT
2020-01-17,0,0,1,0,Mozambique,PT
2019-10-17,0,0,1,0,Mozambique,PT
2020-01-28,0,0,1,0,Mozambique,PT
2020-02-02,0,0,1,0,Mozambique,PT
2020-02-02,0,0,1,0,Mozambique,PT
2020-02-02,0,0,1,0,Mozambique,PT
2020-02-02,0,0,1,0,Mozambique,PT
2020-02-28,0,0.155,0.845,-0.296,Mozambique,PT
2020-03-10,0,0,1,0,Mozambique,PT
2020-03-10,0,0,1,0,Mozambique,PT
2020-03-10,0,0,1,0,Mozambique,PT
2020-03-10,0,0,1,0,Mozambique,PT
2020-03-11,0,0,1,0,Mozambique,PT
2020-03-11,0,0,1,0,Mozambique,PT
2020-03-11,0,0,1,0,Mozambique,PT
2020-03-12,0,0,1,0,Mozambique,PT
2020-03-12,0,0,1,0,Mozambique,PT
2020-03-12,0,0,1,0,Mozambique,PT
2020-03-12,0,0,1,0,Mozambique,PT
2020-03-13,0,0.242,0.758,-0.4939,Mozambique,PT
2020-03-13,0,0,1,0,Mozambique,PT
2020-03-13,0,0.109,0.891,-0.296,Mozambique,PT
2020-03-13,0,0,1,0,Mozambique,PT
2020-03-13,0,0,1,0,Mozambique,PT
2020-03-13,0,0,1,0,Mozambique,PT
2020-03-13,0,0,1,0,Mozambique,PT
2020-03-13,0,0,1,0,Mozambique,PT
2020-03-13,0,0,1,0,Mozambique,PT
2020-03-14,0,0,1,0,Mozambique,PT
2020-03-14,0,0,1,0,Mozambique,PT
2020-03-14,0,0,1,0,Mozambique,PT
2020-03-15,0,0,1,0,Mozambique,PT
2020-03-15,0,0,1,0,Mozambique,PT
2020-03-17,0,0,1,0,Mozambique,PT
2020-03-17,0,0,1,0,Mozambique,PT
2020-03-15,0,0,1,0,Mozambique,PT
